PumpTask	TimePoint	ExpectedPH	ActualPH	DidPump	PumpMultiplier
1	2024-02-08 20.37.31	5.91512064	5.914686825	TRUE	1
2	2024-02-08 20.37.40	5.91522367	5.931127983	FALSE	0
3	2024-02-08 20.37.42	5.915237246	5.922786177	FALSE	0
4	2024-02-08 20.37.43	5.915253349	5.920591457	FALSE	0
5	2024-02-08 20.37.49	5.91531589	5.923824959	FALSE	0
6	2024-02-08 20.37.51	5.915331921	5.921080508	FALSE	0
8	2024-02-08 20.37.52	5.915345554	5.920190275	FALSE	0
9	2024-02-08 20.38.00	5.915429426	5.91626409	FALSE	0
10	2024-02-08 20.38.11	5.915533297	5.914962325	TRUE	1
7	2024-02-08 20.38.15	5.915587037	5.919346049	FALSE	0
11	2024-02-08 20.38.18	5.915614243	5.925469169	FALSE	0
12	2024-02-08 20.38.30	5.915745583	5.916576964	FALSE	0
1	2024-02-08 20.38.32	5.915766492	5.921166307	FALSE	0
2	2024-02-08 20.38.42	5.915862409	5.929501085	FALSE	0
3	2024-02-08 20.38.43	5.915876289	5.922786177	FALSE	0
4	2024-02-08 20.38.44	5.91589193	5.920591457	FALSE	0
5	2024-02-08 20.38.51	5.915956933	5.923824959	FALSE	0
6	2024-02-08 20.38.52	5.915970579	5.919491525	FALSE	0
8	2024-02-08 20.38.54	5.915988925	5.920190275	FALSE	0
9	2024-02-08 20.39.01	5.916067976	5.91626409	FALSE	0
10	2024-02-08 20.39.16	5.916178882	5.924650161	FALSE	0
7	2024-02-08 20.39.17	5.916234498	5.917711172	FALSE	0
11	2024-02-08 20.39.19	5.916252761	5.925469169	FALSE	0
12	2024-02-08 20.39.32	5.916386438	5.916576964	FALSE	0
1	2024-02-08 20.39.34	5.916405382	5.921166307	FALSE	0
2	2024-02-08 20.39.43	5.916501293	5.929501085	FALSE	0
3	2024-02-08 20.39.44	5.916516958	5.922786177	FALSE	0
4	2024-02-08 20.39.46	5.916530645	5.920591457	FALSE	0
5	2024-02-08 20.39.52	5.916595248	5.925445705	FALSE	0
6	2024-02-08 20.39.54	5.916613945	5.919491525	FALSE	0
8	2024-02-08 20.39.55	5.91662794	5.920190275	FALSE	0
9	2024-02-08 20.40.03	5.916706932	5.91626409	TRUE	1
10	2024-02-08 20.40.17	5.916859518	5.926264801	FALSE	0
7	2024-02-08 20.40.19	5.916874648	5.917711172	FALSE	0
11	2024-02-08 20.40.24	5.916891289	5.927077748	FALSE	0
12	2024-02-08 20.40.34	5.917028101	5.916576964	TRUE	1
1	2024-02-08 20.40.36	5.917048933	5.921166307	FALSE	0
2	2024-02-08 20.40.44	5.917141962	5.927874187	FALSE	0
3	2024-02-08 20.40.46	5.917155665	5.922786177	FALSE	0
4	2024-02-08 20.40.48	5.917174278	5.918948521	FALSE	0
5	2024-02-08 20.40.53	5.917233964	5.925445705	FALSE	0
6	2024-02-08 20.40.55	5.917252761	5.919491525	FALSE	0
8	2024-02-08 20.40.56	5.917266831	5.918604651	FALSE	0
9	2024-02-08 20.41.09	5.91735066	5.925925926	FALSE	0
10	2024-02-08 20.41.19	5.917498069	5.926264801	FALSE	0
7	2024-02-08 20.41.21	5.917513159	5.916076294	TRUE	1
11	2024-02-08 20.41.26	5.917572515	5.927077748	FALSE	0
12	2024-02-08 20.41.36	5.917673953	5.923035522	FALSE	0
1	2024-02-08 20.41.37	5.917687653	5.921166307	FALSE	0
2	2024-02-08 20.41.46	5.917780589	5.926247289	FALSE	0
3	2024-02-08 20.41.47	5.917794407	5.921166307	FALSE	0
4	2024-02-08 20.41.49	5.917813116	5.918948521	FALSE	0
5	2024-02-08 20.41.55	5.917875117	5.925445705	FALSE	0
6	2024-02-08 20.41.56	5.917891255	5.917902542	FALSE	0
8	2024-02-08 20.41.58	5.917905319	5.918604651	FALSE	0
9	2024-02-08 20.42.10	5.91803137	5.927536232	FALSE	0
10	2024-02-08 20.42.20	5.918136579	5.926264801	FALSE	0
7	2024-02-08 20.42.22	5.918156904	5.925885559	FALSE	0
11	2024-02-08 20.42.27	5.918211037	5.927077748	FALSE	0
12	2024-02-08 20.42.37	5.9183126	5.924650161	FALSE	0
1	2024-02-08 20.42.38	5.918326964	5.921166307	FALSE	0
2	2024-02-08 20.42.47	5.918419425	5.934381779	FALSE	0
3	2024-02-08 20.42.48	5.918433446	5.921166307	FALSE	0
4	2024-02-08 20.42.50	5.918451592	5.918948521	FALSE	0
5	2024-02-08 20.42.56	5.918513598	5.925445705	FALSE	0
6	2024-02-08 20.42.58	5.918529754	5.917902542	TRUE	1
8	2024-02-08 20.42.59	5.918548486	5.918604651	FALSE	0
9	2024-02-08 20.43.11	5.918669859	5.925925926	FALSE	0
10	2024-02-08 20.43.25	5.918775079	5.926264801	FALSE	0
7	2024-02-08 20.43.27	5.918831254	5.925885559	FALSE	0
11	2024-02-08 20.43.28	5.918849574	5.925469169	FALSE	0
12	2024-02-08 20.43.38	5.9189511	5.924650161	FALSE	0
1	2024-02-08 20.43.40	5.918965448	5.919546436	FALSE	0
2	2024-02-08 20.43.48	5.919058459	5.934381779	FALSE	0
3	2024-02-08 20.43.50	5.919072464	5.921166307	FALSE	0
4	2024-02-08 20.43.52	5.919090147	5.915662651	TRUE	1
5	2024-02-08 20.43.57	5.919152112	5.925445705	FALSE	0
6	2024-02-08 20.44.00	5.919173511	5.929025424	FALSE	0
8	2024-02-08 20.44.01	5.919187464	5.918604651	TRUE	1
9	2024-02-08 20.44.12	5.919308377	5.925925926	FALSE	0
10	2024-02-08 20.44.27	5.919456274	5.924650161	FALSE	0
7	2024-02-08 20.44.28	5.919472599	5.924250681	FALSE	0
11	2024-02-08 20.44.30	5.919488618	5.925469169	FALSE	0
12	2024-02-08 20.44.39	5.919589603	5.924650161	FALSE	0
1	2024-02-08 20.44.41	5.919603955	5.919546436	TRUE	1
2	2024-02-08 20.44.50	5.91969748	5.932754881	FALSE	0
3	2024-02-08 20.44.52	5.91971144	5.919546436	TRUE	1
4	2024-02-08 20.44.53	5.919733873	5.923877327	FALSE	0
5	2024-02-08 20.44.59	5.919790595	5.925445705	FALSE	0
6	2024-02-08 20.45.01	5.919812487	5.929025424	FALSE	0
8	2024-02-08 20.45.03	5.919831268	5.924947146	FALSE	0
9	2024-02-08 20.45.14	5.919946889	5.92431562	FALSE	0
10	2024-02-08 20.45.28	5.920094793	5.926264801	FALSE	0
7	2024-02-08 20.45.30	5.920111474	5.924250681	FALSE	0
11	2024-02-08 20.45.31	5.920130641	5.925469169	FALSE	0
12	2024-02-08 20.45.41	5.920228118	5.924650161	FALSE	0
1	2024-02-08 20.45.43	5.920249464	5.927645788	FALSE	0
2	2024-02-08 20.45.51	5.920336317	5.932754881	FALSE	0
3	2024-02-08 20.45.53	5.920355747	5.926025918	FALSE	0
4	2024-02-08 20.45.55	5.920372369	5.925520263	FALSE	0
5	2024-02-08 20.46.00	5.920429122	5.925445705	FALSE	0
6	2024-02-08 20.46.02	5.920451003	5.929025424	FALSE	0
8	2024-02-08 20.46.04	5.920469779	5.92653277	FALSE	0
9	2024-02-08 20.46.15	5.920586612	5.92431562	FALSE	0
10	2024-02-08 20.46.29	5.920733322	5.924650161	FALSE	0
7	2024-02-08 20.46.31	5.92075047	5.922615804	FALSE	0
11	2024-02-08 20.46.33	5.920769243	5.925469169	FALSE	0
12	2024-02-08 20.46.42	5.920867143	5.924650161	FALSE	0
1	2024-02-08 20.46.44	5.920888002	5.929265659	FALSE	0
2	2024-02-08 20.46.52	5.920974998	5.931127983	FALSE	0
3	2024-02-08 20.46.54	5.920994489	5.926025918	FALSE	0
4	2024-02-08 20.46.56	5.921010959	5.925520263	FALSE	0
5	2024-02-08 20.47.02	5.921070125	5.925445705	FALSE	0
6	2024-02-08 20.47.03	5.921089489	5.927436441	FALSE	0
8	2024-02-08 20.47.05	5.921109682	5.92653277	FALSE	0
9	2024-02-08 20.47.17	5.921227736	5.922705314	FALSE	0
10	2024-02-08 20.47.31	5.921372341	5.924650161	FALSE	0
7	2024-02-08 20.47.33	5.921389425	5.920980926	TRUE	1
11	2024-02-08 20.47.34	5.92140825	5.92386059	FALSE	0
12	2024-02-08 20.47.44	5.921508658	5.924650161	FALSE	0
1	2024-02-08 20.47.45	5.921527019	5.929265659	FALSE	0
2	2024-02-08 20.47.54	5.921613968	5.929501085	FALSE	0
3	2024-02-08 20.47.56	5.921633242	5.926025918	FALSE	0
4	2024-02-08 20.47.57	5.921649905	5.923877327	FALSE	0
5	2024-02-08 20.48.03	5.921708791	5.925445705	FALSE	0
6	2024-02-08 20.48.05	5.921728144	5.927436441	FALSE	0
8	2024-02-08 20.48.07	5.921748374	5.924947146	FALSE	0
9	2024-02-08 20.48.18	5.921866554	5.922705314	FALSE	0
10	2024-02-08 20.48.32	5.922011357	5.924650161	FALSE	0
7	2024-02-08 20.48.34	5.922033204	5.930790191	FALSE	0
11	2024-02-08 20.48.35	5.922047248	5.922252011	FALSE	0
12	2024-02-08 20.48.45	5.92214726	5.923035522	FALSE	0
1	2024-02-08 20.48.47	5.922166028	5.927645788	FALSE	0
2	2024-02-08 20.48.55	5.922252982	5.926247289	FALSE	0
3	2024-02-08 20.48.57	5.922272277	5.926025918	FALSE	0
4	2024-02-08 20.48.59	5.922288929	5.923877327	FALSE	0
5	2024-02-08 20.49.04	5.922347764	5.925445705	FALSE	0
6	2024-02-08 20.49.06	5.922367536	5.925847458	FALSE	0
8	2024-02-08 20.49.08	5.922387426	5.924947146	FALSE	0
9	2024-02-08 20.49.20	5.922505599	5.921095008	TRUE	1
10	2024-02-08 20.49.33	5.922650146	5.923035522	FALSE	0
7	2024-02-08 20.49.35	5.92267179	5.932425068	FALSE	0
11	2024-02-08 20.49.37	5.922685758	5.922252011	TRUE	1
12	2024-02-08 20.49.46	5.922785755	5.923035522	FALSE	0
1	2024-02-08 20.49.48	5.922806617	5.927645788	FALSE	0
2	2024-02-08 20.49.56	5.922892006	5.92462039	FALSE	0
3	2024-02-08 20.49.58	5.922911271	5.924406048	FALSE	0
4	2024-02-08 20.50.00	5.922927948	5.922234392	TRUE	1
5	2024-02-08 20.50.06	5.922986295	5.923824959	FALSE	0
6	2024-02-08 20.50.07	5.92300611	5.925847458	FALSE	0
8	2024-02-08 20.50.09	5.923026398	5.924947146	FALSE	0
9	2024-02-08 20.50.21	5.923149857	5.930756844	FALSE	0
10	2024-02-08 20.50.35	5.92328892	5.923035522	TRUE	1
7	2024-02-08 20.50.37	5.923310787	5.934059946	FALSE	0
11	2024-02-08 20.50.39	5.923330101	5.933512064	FALSE	0
12	2024-02-08 20.50.48	5.923424307	5.923035522	TRUE	1
1	2024-02-08 20.50.50	5.923446737	5.927645788	FALSE	0
2	2024-02-08 20.50.58	5.923531073	5.922993492	TRUE	1
3	2024-02-08 20.51.00	5.923550336	5.924406048	FALSE	0
4	2024-02-08 20.51.02	5.923572218	5.932092004	FALSE	0
5	2024-02-08 20.51.07	5.923625792	5.923824959	FALSE	0
6	2024-02-08 20.51.09	5.923645103	5.924258475	FALSE	0
8	2024-02-08 20.51.11	5.923665408	5.923361522	TRUE	1
9	2024-02-08 20.51.23	5.923788873	5.930756844	FALSE	0
10	2024-02-08 20.51.36	5.923933142	5.92949408	FALSE	0
7	2024-02-08 20.51.38	5.923949781	5.934059946	FALSE	0
11	2024-02-08 20.51.40	5.923969057	5.933512064	FALSE	0
12	2024-02-08 20.51.50	5.924071751	5.92787944	FALSE	0
1	2024-02-08 20.51.51	5.924088101	5.926025918	FALSE	0
2	2024-02-08 20.52.04	5.92417535	5.92462039	FALSE	0
3	2024-02-08 20.52.06	5.924232004	5.922786177	TRUE	1
4	2024-02-08 20.52.07	5.924250786	5.930449069	FALSE	0
5	2024-02-08 20.52.09	5.924264843	5.923824959	TRUE	1
6	2024-02-08 20.52.11	5.924286001	5.924258475	TRUE	1
8	2024-02-08 20.52.13	5.924309674	5.929704017	FALSE	0
9	2024-02-08 20.52.28	5.924428944	5.930756844	FALSE	0
10	2024-02-08 20.52.38	5.924572132	5.931108719	FALSE	0
7	2024-02-08 20.52.39	5.924588794	5.935694823	FALSE	0
11	2024-02-08 20.52.41	5.924608079	5.933512064	FALSE	0
12	2024-02-08 20.52.51	5.924710632	5.92949408	FALSE	0
1	2024-02-08 20.52.53	5.924726937	5.926025918	FALSE	0
2	2024-02-08 20.53.06	5.924857018	5.92462039	TRUE	1
3	2024-02-08 20.53.07	5.924877791	5.929265659	FALSE	0
4	2024-02-08 20.53.08	5.924891377	5.930449069	FALSE	0
5	2024-02-08 20.53.10	5.924911021	5.930307942	FALSE	0
6	2024-02-08 20.53.12	5.924929983	5.933792373	FALSE	0
8	2024-02-08 20.53.14	5.924948683	5.931289641	FALSE	0
9	2024-02-08 20.53.29	5.92511071	5.929146538	FALSE	0
10	2024-02-08 20.53.39	5.925211208	5.931108719	FALSE	0
7	2024-02-08 20.53.41	5.92522791	5.935694823	FALSE	0
11	2024-02-08 20.53.43	5.925246863	5.933512064	FALSE	0
12	2024-02-08 20.53.52	5.925350267	5.92949408	FALSE	0
1	2024-02-08 20.53.55	5.925370198	5.924406048	TRUE	1
2	2024-02-08 20.54.07	5.925502814	5.929501085	FALSE	0
3	2024-02-08 20.54.08	5.925516857	5.929265659	FALSE	0
4	2024-02-08 20.54.10	5.925530937	5.928806134	FALSE	0
5	2024-02-08 20.54.12	5.925549695	5.931928687	FALSE	0
6	2024-02-08 20.54.13	5.925568947	5.933792373	FALSE	0
8	2024-02-08 20.54.15	5.925587686	5.929704017	FALSE	0
9	2024-02-08 20.54.31	5.925750172	5.927536232	FALSE	0
10	2024-02-08 20.54.41	5.925851015	5.931108719	FALSE	0
7	2024-02-08 20.54.42	5.925866862	5.935694823	FALSE	0
11	2024-02-08 20.54.44	5.925885611	5.931903485	FALSE	0
12	2024-02-08 20.54.54	5.92598923	5.92949408	FALSE	0
1	2024-02-08 20.54.56	5.926014274	5.9325054	FALSE	0
2	2024-02-08 20.55.08	5.926141867	5.929501085	FALSE	0
3	2024-02-08 20.55.10	5.926155948	5.927645788	FALSE	0
4	2024-02-08 20.55.11	5.926170015	5.928806134	FALSE	0
5	2024-02-08 20.55.13	5.926188755	5.931928687	FALSE	0
6	2024-02-08 20.55.15	5.926207771	5.93220339	FALSE	0
8	2024-02-08 20.55.17	5.926226783	5.929704017	FALSE	0
9	2024-02-08 20.55.32	5.926389186	5.927536232	FALSE	0
10	2024-02-08 20.55.42	5.92649136	5.931108719	FALSE	0
7	2024-02-08 20.55.43	5.926506033	5.935694823	FALSE	0
11	2024-02-08 20.55.45	5.926524628	5.931903485	FALSE	0
12	2024-02-08 20.55.55	5.926628256	5.92949408	FALSE	0
1	2024-02-08 20.55.58	5.926653282	5.9325054	FALSE	0
2	2024-02-08 20.56.10	5.92678087	5.929501085	FALSE	0
3	2024-02-08 20.56.11	5.926797438	5.927645788	FALSE	0
4	2024-02-08 20.56.13	5.926811171	5.927163198	FALSE	0
5	2024-02-08 20.56.15	5.926827733	5.931928687	FALSE	0
6	2024-02-08 20.56.16	5.926848585	5.93220339	FALSE	0
8	2024-02-08 20.56.18	5.926865803	5.928118393	FALSE	0
9	2024-02-08 20.56.34	5.927028253	5.925925926	TRUE	1
10	2024-02-08 20.56.43	5.927131054	5.92949408	FALSE	0
7	2024-02-08 20.56.45	5.927144914	5.935694823	FALSE	0
11	2024-02-08 20.56.47	5.927163705	5.930294906	FALSE	0
12	2024-02-08 20.56.57	5.927267326	5.92787944	FALSE	0
1	2024-02-08 20.56.59	5.927292341	5.9325054	FALSE	0
2	2024-02-08 20.57.11	5.927419902	5.927874187	FALSE	0
3	2024-02-08 20.57.17	5.927436186	5.926025918	TRUE	1
4	2024-02-08 20.57.19	5.927497982	5.925520263	TRUE	1
5	2024-02-08 20.57.20	5.92751723	5.930307942	FALSE	0
6	2024-02-08 20.57.22	5.927531316	5.930614407	FALSE	0
8	2024-02-08 20.57.24	5.927545389	5.92653277	TRUE	1
9	2024-02-08 20.57.35	5.927672503	5.933977456	FALSE	0
10	2024-02-08 20.57.45	5.927771368	5.92949408	FALSE	0
7	2024-02-08 20.57.46	5.927785481	5.935694823	FALSE	0
11	2024-02-08 20.57.48	5.927802687	5.930294906	FALSE	0
12	2024-02-08 20.57.59	5.92790803	5.92787944	TRUE	1
1	2024-02-08 20.58.00	5.927931316	5.9325054	FALSE	0
2	2024-02-08 20.58.13	5.928058932	5.926247289	TRUE	1
3	2024-02-08 20.58.19	5.928123006	5.9325054	FALSE	0
4	2024-02-08 20.58.21	5.928143277	5.93373494	FALSE	0
5	2024-02-08 20.58.22	5.928157068	5.930307942	FALSE	0
6	2024-02-08 20.58.23	5.928170924	5.929025424	FALSE	0
8	2024-02-08 20.58.25	5.928191637	5.932875264	FALSE	0
9	2024-02-08 20.58.37	5.928311525	5.933977456	FALSE	0
10	2024-02-08 20.58.47	5.928410504	5.92787944	TRUE	1
7	2024-02-08 20.58.48	5.928429703	5.935694823	FALSE	0
11	2024-02-08 20.58.49	5.928443767	5.928686327	FALSE	0
12	2024-02-08 20.59.00	5.928555101	5.934337998	FALSE	0
1	2024-02-08 20.59.02	5.928570407	5.9325054	FALSE	0
2	2024-02-08 20.59.14	5.928703229	5.931127983	FALSE	0
3	2024-02-08 20.59.20	5.928762873	5.930885529	FALSE	0
4	2024-02-08 20.59.22	5.928782093	5.932092004	FALSE	0
5	2024-02-08 20.59.23	5.928795931	5.930307942	FALSE	0
6	2024-02-08 20.59.25	5.928809896	5.927436441	TRUE	1
8	2024-02-08 20.59.27	5.928830271	5.934460888	FALSE	0
9	2024-02-08 20.59.38	5.928950568	5.933977456	FALSE	0
10	2024-02-08 20.59.48	5.929054719	5.935952637	FALSE	0
7	2024-02-08 20.59.49	5.929068776	5.934059946	FALSE	0
11	2024-02-08 20.59.51	5.929082843	5.927077748	TRUE	1
12	2024-02-08 21.00.01	5.929194152	5.934337998	FALSE	0
1	2024-02-08 21.00.03	5.929209401	5.929265659	FALSE	0
2	2024-02-08 21.00.16	5.929342162	5.931127983	FALSE	0
3	2024-02-08 21.00.21	5.929402648	5.930885529	FALSE	0
4	2024-02-08 21.00.23	5.929420849	5.93373494	FALSE	0
5	2024-02-08 21.00.25	5.929434914	5.928687196	TRUE	1
6	2024-02-08 21.00.26	5.929454197	5.936970339	FALSE	0
8	2024-02-08 21.00.28	5.929469295	5.937632135	FALSE	0
9	2024-02-08 21.00.39	5.92958958	5.93236715	FALSE	0
10	2024-02-08 21.00.49	5.929693779	5.937567277	FALSE	0
7	2024-02-08 21.00.51	5.929709508	5.934059946	FALSE	0
11	2024-02-08 21.00.53	5.929727112	5.938337802	FALSE	0
12	2024-02-08 21.01.03	5.929832815	5.934337998	FALSE	0
1	2024-02-08 21.01.05	5.929848489	5.929265659	TRUE	1
2	2024-02-08 21.01.18	5.929981212	5.929501085	TRUE	1
3	2024-02-08 21.01.23	5.930041668	5.929265659	TRUE	1
4	2024-02-08 21.01.25	5.930060849	5.932092004	FALSE	0
5	2024-02-08 21.01.26	5.930079218	5.936790924	FALSE	0
6	2024-02-08 21.01.28	5.930093266	5.936970339	FALSE	0
8	2024-02-08 21.01.29	5.93010805	5.937632135	FALSE	0
9	2024-02-08 21.01.41	5.930229321	5.930756844	FALSE	0
10	2024-02-08 21.01.51	5.930332759	5.935952637	FALSE	0
7	2024-02-08 21.01.52	5.930348402	5.934059946	FALSE	0
11	2024-02-08 21.01.54	5.930366076	5.939946381	FALSE	0
12	2024-02-08 21.02.04	5.930471802	5.934337998	FALSE	0
1	2024-02-08 21.02.06	5.930492653	5.937365011	FALSE	0
2	2024-02-08 21.02.19	5.930627611	5.934381779	FALSE	0
3	2024-02-08 21.02.25	5.930685869	5.93574514	FALSE	0
4	2024-02-08 21.02.27	5.930699925	5.930449069	TRUE	1
5	2024-02-08 21.02.28	5.930719174	5.936790924	FALSE	0
6	2024-02-08 21.02.29	5.930733225	5.935381356	FALSE	0
8	2024-02-08 21.02.31	5.930747279	5.937632135	FALSE	0
9	2024-02-08 21.02.43	5.930868171	5.929146538	TRUE	1
10	2024-02-08 21.02.52	5.930971796	5.935952637	FALSE	0
7	2024-02-08 21.02.54	5.930987393	5.932425068	FALSE	0
11	2024-02-08 21.02.55	5.9310062	5.938337802	FALSE	0
12	2024-02-08 21.03.06	5.931110852	5.934337998	FALSE	0
1	2024-02-08 21.03.08	5.931131676	5.937365011	FALSE	0
2	2024-02-08 21.03.21	5.931267068	5.934381779	FALSE	0
3	2024-02-08 21.03.26	5.931324911	5.93412527	FALSE	0
4	2024-02-08 21.03.28	5.931344193	5.938663746	FALSE	0
5	2024-02-08 21.03.29	5.931358255	5.936790924	FALSE	0
6	2024-02-08 21.03.31	5.9313723	5.935381356	FALSE	0
8	2024-02-08 21.03.32	5.931390521	5.937632135	FALSE	0
9	2024-02-08 21.03.44	5.931512457	5.938808374	FALSE	0
10	2024-02-08 21.03.54	5.931610854	5.934337998	FALSE	0
7	2024-02-08 21.03.55	5.931626467	5.932425068	FALSE	0
11	2024-02-08 21.03.57	5.931645233	5.938337802	FALSE	0
12	2024-02-08 21.04.07	5.931750695	5.932723358	FALSE	0
1	2024-02-08 21.04.09	5.931772057	5.937365011	FALSE	0
2	2024-02-08 21.04.22	5.931907306	5.932754881	FALSE	0
3	2024-02-08 21.04.27	5.931963978	5.9325054	FALSE	0
4	2024-02-08 21.04.29	5.931982974	5.938663746	FALSE	0
5	2024-02-08 21.04.31	5.931997315	5.936790924	FALSE	0
6	2024-02-08 21.04.33	5.932015536	5.927436441	TRUE	1
8	2024-02-08 21.04.34	5.932034694	5.937632135	FALSE	0
9	2024-02-08 21.04.46	5.93215408	5.938808374	FALSE	0
10	2024-02-08 21.04.55	5.932250147	5.934337998	FALSE	0
7	2024-02-08 21.04.57	5.932266684	5.930790191	TRUE	1
11	2024-02-08 21.04.58	5.93228572	5.936729223	FALSE	0
12	2024-02-08 21.05.08	5.932389398	5.932723358	FALSE	0
1	2024-02-08 21.05.10	5.932410762	5.938984881	FALSE	0
2	2024-02-08 21.05.23	5.932546148	5.934381779	FALSE	0
3	2024-02-08 21.05.29	5.932603055	5.930885529	TRUE	1
4	2024-02-08 21.05.31	5.932622174	5.938663746	FALSE	0
5	2024-02-08 21.05.32	5.932636264	5.935170178	FALSE	0
6	2024-02-08 21.05.34	5.932659709	5.951271186	FALSE	0
8	2024-02-08 21.05.36	5.932673733	5.937632135	FALSE	0
9	2024-02-08 21.05.47	5.932793032	5.937198068	FALSE	0
10	2024-02-08 21.05.57	5.93288883	5.932723358	TRUE	1
7	2024-02-08 21.05.58	5.93291074	5.942234332	FALSE	0
11	2024-02-08 21.06.00	5.93292482	5.935120643	FALSE	0
12	2024-02-08 21.06.10	5.933028443	5.931108719	TRUE	1
1	2024-02-08 21.06.12	5.933049799	5.937365011	FALSE	0
2	2024-02-08 21.06.25	5.933185226	5.939262473	FALSE	0
3	2024-02-08 21.06.31	5.93324719	5.942224622	FALSE	0
4	2024-02-08 21.06.32	5.933261776	5.937020811	FALSE	0
5	2024-02-08 21.06.34	5.933275798	5.933549433	FALSE	0
6	2024-02-08 21.06.36	5.933298748	5.959216102	FALSE	0
8	2024-02-08 21.06.37	5.933312819	5.936046512	FALSE	0
9	2024-02-08 21.06.49	5.933434117	5.935587762	FALSE	0
10	2024-02-08 21.06.58	5.933533621	5.940796555	FALSE	0
7	2024-02-08 21.07.00	5.933549819	5.942234332	FALSE	0
11	2024-02-08 21.07.01	5.933565398	5.935120643	FALSE	0
12	2024-02-08 21.07.11	5.933672722	5.937567277	FALSE	0
1	2024-02-08 21.07.13	5.93368886	5.937365011	FALSE	0
2	2024-02-08 21.07.26	5.933824267	5.939262473	FALSE	0
3	2024-02-08 21.07.32	5.933886783	5.942224622	FALSE	0
4	2024-02-08 21.07.33	5.933900818	5.935377875	FALSE	0
5	2024-02-08 21.07.36	5.933919086	5.933549433	TRUE	1
6	2024-02-08 21.07.37	5.93393896	5.963983051	FALSE	0
8	2024-02-08 21.07.39	5.933952908	5.934460888	FALSE	0
9	2024-02-08 21.07.50	5.934073171	5.933977456	TRUE	1
10	2024-02-08 21.07.59	5.934172659	5.940796555	FALSE	0
7	2024-02-08 21.08.01	5.934190413	5.940599455	FALSE	0
11	2024-02-08 21.08.03	5.934204508	5.933512064	TRUE	1
12	2024-02-08 21.08.13	5.934311757	5.937567277	FALSE	0
1	2024-02-08 21.08.14	5.93432786	5.93574514	FALSE	0
2	2024-02-08 21.08.28	5.934467	5.937635575	FALSE	0
3	2024-02-08 21.08.33	5.934525816	5.938984881	FALSE	0
4	2024-02-08 21.08.35	5.934539916	5.93373494	TRUE	1
5	2024-02-08 21.08.37	5.934563982	5.94165316	FALSE	0
6	2024-02-08 21.08.38	5.934577925	5.962394068	FALSE	0
8	2024-02-08 21.08.41	5.934596581	5.932875264	TRUE	1
9	2024-02-08 21.08.52	5.934717209	5.942028986	FALSE	0
10	2024-02-08 21.09.01	5.934811741	5.940796555	FALSE	0
7	2024-02-08 21.09.02	5.934829526	5.9373297	FALSE	0
11	2024-02-08 21.09.05	5.934851535	5.943163539	FALSE	0
12	2024-02-08 21.09.14	5.934950745	5.937567277	FALSE	0
1	2024-02-08 21.09.16	5.934966839	5.93574514	FALSE	0
2	2024-02-08 21.09.29	5.935106585	5.936008677	FALSE	0
3	2024-02-08 21.09.35	5.935164734	5.937365011	FALSE	0
4	2024-02-08 21.09.36	5.935184027	5.941949617	FALSE	0
5	2024-02-08 21.09.38	5.935202795	5.940032415	FALSE	0
6	2024-02-08 21.09.40	5.935216879	5.962394068	FALSE	0
8	2024-02-08 21.09.42	5.935240827	5.939217759	FALSE	0
9	2024-02-08 21.09.53	5.935355916	5.942028986	FALSE	0
10	2024-02-08 21.10.02	5.935450666	5.939181916	FALSE	0
7	2024-02-08 21.10.04	5.935468427	5.935694823	FALSE	0
11	2024-02-08 21.10.06	5.935490282	5.943163539	FALSE	0
12	2024-02-08 21.10.20	5.935589743	5.935952637	FALSE	0
1	2024-02-08 21.10.21	5.935646455	5.93412527	TRUE	1
2	2024-02-08 21.10.31	5.935745481	5.932754881	TRUE	1
3	2024-02-08 21.10.37	5.935803797	5.93574514	TRUE	1
4	2024-02-08 21.10.38	5.935824612	5.940306681	FALSE	0
5	2024-02-08 21.10.40	5.935841812	5.940032415	FALSE	0
6	2024-02-08 21.10.41	5.93585738	5.960805085	FALSE	0
8	2024-02-08 21.10.43	5.935879825	5.939217759	FALSE	0
9	2024-02-08 21.10.54	5.935994917	5.94041868	FALSE	0
10	2024-02-08 21.11.03	5.936089731	5.937567277	FALSE	0
7	2024-02-08 21.11.06	5.936107954	5.934059946	TRUE	1
11	2024-02-08 21.11.07	5.936129503	5.943163539	FALSE	0
12	2024-02-08 21.11.21	5.936271476	5.935952637	TRUE	1
1	2024-02-08 21.11.23	5.936290765	5.940604752	FALSE	0
2	2024-02-08 21.11.33	5.936389743	5.936008677	TRUE	2
3	2024-02-08 21.11.38	5.936449634	5.940604752	FALSE	0
4	2024-02-08 21.11.39	5.936463702	5.938663746	FALSE	0
5	2024-02-08 21.11.41	5.936482405	5.938411669	FALSE	0
6	2024-02-08 21.11.43	5.936498888	5.959216102	FALSE	0
8	2024-02-08 21.11.45	5.936518863	5.937632135	FALSE	0
9	2024-02-08 21.11.56	5.936633967	5.938808374	FALSE	0
10	2024-02-08 21.12.05	5.936728738	5.937567277	FALSE	0
7	2024-02-08 21.12.07	5.936752433	5.945504087	FALSE	0
11	2024-02-08 21.12.09	5.936768325	5.94155496	FALSE	0
12	2024-02-08 21.12.23	5.936918114	5.942411195	FALSE	0
1	2024-02-08 21.12.24	5.936931781	5.940604752	FALSE	0
2	2024-02-08 21.12.35	5.937039503	5.945770065	TRUE	1
